imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,beta_1j.latent,empower[team],lmx[team],lmx.mean[team]
78,51,9,0,0,26,7,4,23,4,0.5848,0.6593,-0.2256,8.9266
78,52,9,0,1,29,12,4,23,4,0.5848,0.6593,-0.2256,8.9266
78,53,9,1,1,28,10,4,23,4,0.5848,0.6593,-0.2256,8.9266
78,54,9,0,0,25,6.4930,5,23,4,0.5848,0.6593,-0.2256,8.9266
78,55,10,1,1,33,8,4,24,6.5000,0.8913,0.1369,0.0542,8.6466
78,56,10,1,0,27,9,3,24,6.5000,0.8913,0.1369,0.0542,8.6466
78,57,10,0,1,29,6,4,24,6.5000,0.8913,0.1369,0.0542,8.6466
78,58,10,0,1,36,14,4,24,6.5000,0.8913,0.1369,0.0542,8.6466
78,59,10,0,0,24,4.2871,4,24,6.5000,0.8913,0.1369,0.0542,8.6466
78,60,10,0,1,22,5,3,24,6.5000,0.8913,0.1369,0.0542,8.6466
78,61,11,1,0,28,8,3,15,5,0.1314,-0.3960,-0.5197,9.6969
78,62,11,0,1,26,7,6,15,5,0.1314,-0.3960,-0.5197,9.6969
78,63,11,0,0,30,11,4,15,5,0.1314,-0.3960,-0.5197,9.6969
78,64,11,0,1,28,8,4,15,5,0.1314,-0.3960,-0.5197,9.6969
78,65,11,0,1,28,8,3,15,5,0.1314,-0.3960,-0.5197,9.6969
78,66,11,1,0,25,5,3,15,5,0.1314,-0.3960,-0.5197,9.6969
78,67,12,0,1,36,10,5,18,6,-0.0546,-0.1674,-0.5415,10.5074
78,68,12,0,1,32,8.8791,3,18,6,-0.0546,-0.1674,-0.5415,10.5074
78,69,12,0,0,30,11,4,18,6,-0.0546,-0.1674,-0.5415,10.5074
78,70,12,0,0,30,12,7,18,6,-0.0546,-0.1674,-0.5415,10.5074
78,71,12,1,0,34,9,3,18,6,-0.0546,-0.1674,-0.5415,10.5074
78,72,12,999,1,27.5340,7,999,18,6,-0.0546,-0.1674,-0.5415,10.5074
78,73,13,0,1,24,5,5,19,4.5000,0.8800,-0.2610,-1.6868,7.4596
78,74,13,0,1,23,2,4,19,4.5000,0.8800,-0.2610,-1.6868,7.4596
78,75,13,0,0,25,10,4,19,4.5000,0.8800,-0.2610,-1.6868,7.4596
78,76,13,1,0,27,11,4,19,4.5000,0.8800,-0.2610,-1.6868,7.4596
78,77,13,1,1,24,6,3,19,4.5000,0.8800,-0.2610,-1.6868,7.4596
78,78,13,999,1,29.9929,8,999,19,4.5000,0.8800,-0.2610,-1.6868,7.4596
78,79,14,1,1,24,3,2,20,5,0.5099,0.0805,-0.0049,8.1554
78,80,14,0,1,30,7.1114,3,20,5,0.5099,0.0805,-0.0049,8.1554
78,81,14,1,0,22,7,2,20,5,0.5099,0.0805,-0.0049,8.1554
78,82,14,1,0,27,8,4,20,5,0.5099,0.0805,-0.0049,8.1554
78,83,14,0,0,38,10,4,20,5,0.5099,0.0805,-0.0049,8.1554
78,84,14,1,1,30,4,4,20,5,0.5099,0.0805,-0.0049,8.1554
78,85,15,0,1,34,9,3,15,4.5000,0.9934,0.1555,-0.0517,9.8852
78,86,15,0,1,24,13,5,15,4.5000,0.9934,0.1555,-0.0517,9.8852
78,87,15,1,1,21,5,3,15,4.5000,0.9934,0.1555,-0.0517,9.8852
78,88,15,0,1,33,12,3,15,4.5000,0.9934,0.1555,-0.0517,9.8852
78,89,15,0,1,35,10,5,15,4.5000,0.9934,0.1555,-0.0517,9.8852
78,90,15,1,1,23,4.6387,1,15,4.5000,0.9934,0.1555,-0.0517,9.8852
78,91,16,0,1,28,9,5,24,4.5000,1.3779,-0.0569,-0.0305,8.4889
78,92,16,999,1,27.9413,9,999,24,4.5000,1.3779,-0.0569,-0.0305,8.4889
78,93,16,1,0,24,4,3,24,4.5000,1.3779,-0.0569,-0.0305,8.4889
78,94,16,0,1,34,12,5,24,4.5000,1.3779,-0.0569,-0.0305,8.4889
78,95,16,0,0,34,8,5,24,4.5000,1.3779,-0.0569,-0.0305,8.4889
78,96,16,1,0,34.4305,12,6,24,4.5000,1.3779,-0.0569,-0.0305,8.4889
78,97,17,1,0,29,4,3,15,5.5000,0.1350,-0.2464,-0.1020,10.7305
78,98,17,999,0,30.2909,11,999,15,5.5000,0.1350,-0.2464,-0.1020,10.7305
78,99,17,0,0,26,10,5,15,5.5000,0.1350,-0.2464,-0.1020,10.7305
78,100,17,0,1,33,10,4,15,5.5000,0.1350,-0.2464,-0.1020,10.7305
78,101,17,1,1,29,11.8248,4,15,5.5000,0.1350,-0.2464,-0.1020,10.7305
78,102,17,0,0,25.3627,12,6,15,5.5000,0.1350,-0.2464,-0.1020,10.7305
78,103,18,0,1,21.7286,10,1,16,4,0.1072,-0.4074,0.2153,11.2657
78,104,18,1,0,22,10,4,16,4,0.1072,-0.4074,0.2153,11.2657
78,105,18,0,1,28,9,3,16,4,0.1072,-0.4074,0.2153,11.2657
78,106,18,1,1,32,13,4,16,4,0.1072,-0.4074,0.2153,11.2657
78,107,18,0,0,27,10,2,16,4,0.1072,-0.4074,0.2153,11.2657
78,108,18,999,1,34.8727,17,999,16,4,0.1072,-0.4074,0.2153,11.2657
78,109,19,0,0,28,8,5,22,5,0.7718,0.1028,0.5216,10.6473
78,110,19,0,0,33,13,4,22,5,0.7718,0.1028,0.5216,10.6473
78,111,19,0,1,22.2447,9,4,22,5,0.7718,0.1028,0.5216,10.6473
78,112,19,0,0,26,4,7,22,5,0.7718,0.1028,0.5216,10.6473
78,113,19,0,1,33,11.3666,3,22,5,0.7718,0.1028,0.5216,10.6473
78,114,19,0,0,30.4121,11,4,22,5,0.7718,0.1028,0.5216,10.6473
78,115,20,0,0,23,9,3,14,3,0.4306,-0.3512,0.3822,10.8070
78,116,20,1,0,22,6,4,14,3,0.4306,-0.3512,0.3822,10.8070
78,117,20,0,0,29,12,4,14,3,0.4306,-0.3512,0.3822,10.8070
78,118,20,0,0,26,15,4,14,3,0.4306,-0.3512,0.3822,10.8070
78,119,20,1,0,29,10,3,14,3,0.4306,-0.3512,0.3822,10.8070
78,120,20,0,0,24,9,4,14,3,0.4306,-0.3512,0.3822,10.8070
78,121,21,0,1,25,7,3,19,5,1.4443,0.9032,0.7556,10.9278
78,122,21,1,0,41.5788,17,4,19,5,1.4443,0.9032,0.7556,10.9278
78,123,21,1,0,17,5,2,19,5,1.4443,0.9032,0.7556,10.9278
78,124,21,0,0,35,13.6891,5,19,5,1.4443,0.9032,0.7556,10.9278
78,125,21,0,0,26,9,5,19,5,1.4443,0.9032,0.7556,10.9278
78,126,21,0,1,37,10,3,19,5,1.4443,0.9032,0.7556,10.9278
78,127,22,0,1,39,10,5,28.5370,7,0.5902,-0.3961,-0.8744,7.3549
78,128,22,0,1,31,7,4,28.5370,7,0.5902,-0.3961,-0.8744,7.3549
78,129,22,0,1,32,6,3,28.5370,7,0.5902,-0.3961,-0.8744,7.3549
78,130,22,0,1,33,9,6,28.5370,7,0.5902,-0.3961,-0.8744,7.3549
78,131,22,0,0,32,5,3,28.5370,7,0.5902,-0.3961,-0.8744,7.3549
78,132,22,0,1,31,2.6878,3,28.5370,7,0.5902,-0.3961,-0.8744,7.3549
78,133,23,0,1,28,11,4,24,6.5511,1.1558,0.3009,-0.0727,11.4053
78,134,23,0,0,22,10,4,24,6.5511,1.1558,0.3009,-0.0727,11.4053
78,135,23,999,0,26.7113,14,999,24,6.5511,1.1558,0.3009,-0.0727,11.4053
78,136,23,0,1,33,11,5,24,6.5511,1.1558,0.3009,-0.0727,11.4053
78,137,23,0,1,30,9,4,24,6.5511,1.1558,0.3009,-0.0727,11.4053
78,138,23,0,1,28.9457,13,6,24,6.5511,1.1558,0.3009,-0.0727,11.4053
78,139,24,0,0,28,10,3,19,8,0.5249,-0.5332,-0.9677,10.9901
78,140,24,0,1,36,14,4,19,8,0.5249,-0.5332,-0.9677,10.9901
78,141,24,1,0,27,4.7146,3,19,8,0.5249,-0.5332,-0.9677,10.9901
78,142,24,0,0,26,11,2,19,8,0.5249,-0.5332,-0.9677,10.9901
78,143,24,0,0,24,9,1,19,8,0.5249,-0.5332,-0.9677,10.9901
78,144,24,0,1,24.9358,13,4,19,8,0.5249,-0.5332,-0.9677,10.9901
78,145,25,999,1,27.8887,10,999,23.3701,7,0.5668,-0.2308,0.4995,10.0946
78,146,25,1,0,26,8,1,23.3701,7,0.5668,-0.2308,0.4995,10.0946
78,147,25,0,0,34,6,4,23.3701,7,0.5668,-0.2308,0.4995,10.0946
78,148,25,1,0,26,6,2,23.3701,7,0.5668,-0.2308,0.4995,10.0946
78,149,25,999,1,28.8774,10,999,23.3701,7,0.5668,-0.2308,0.4995,10.0946
78,150,25,0,0,28,10.2983,4,23.3701,7,0.5668,-0.2308,0.4995,10.0946
78,151,26,0,1,29,9,4,22,5,0.2321,0.4192,0.0491,10.1569
78,152,26,0,0,29.8797,12,4,22,5,0.2321,0.4192,0.0491,10.1569
78,153,26,1,0,23,10,3,22,5,0.2321,0.4192,0.0491,10.1569
78,154,26,0,0,22,9,5,22,5,0.2321,0.4192,0.0491,10.1569
78,155,26,0,1,31,7,3,22,5,0.2321,0.4192,0.0491,10.1569
78,156,26,0,1,26,10,4,22,5,0.2321,0.4192,0.0491,10.1569
78,157,27,1,1,34,15.3707,3,21,4.5000,1.0604,1.1554,0.2246,10.5654
78,158,27,0,1,32,12,4,21,4.5000,1.0604,1.1554,0.2246,10.5654
78,159,27,0,1,31.8164,13,6,21,4.5000,1.0604,1.1554,0.2246,10.5654
78,160,27,1,1,29,7,5,21,4.5000,1.0604,1.1554,0.2246,10.5654
78,161,27,0,0,20,4,5,21,4.5000,1.0604,1.1554,0.2246,10.5654
78,162,27,0,0,29,12,5,21,4.5000,1.0604,1.1554,0.2246,10.5654
78,163,28,1,1,25,3,5,26,6,0.6841,0.5938,-0.3897,10.4070
78,164,28,0,1,30,10.2439,5,26,6,0.6841,0.5938,-0.3897,10.4070
78,165,28,0,1,29,8,7,26,6,0.6841,0.5938,-0.3897,10.4070
78,166,28,0,0,30,8,5,26,6,0.6841,0.5938,-0.3897,10.4070
78,167,28,1,0,26,9,3,26,6,0.6841,0.5938,-0.3897,10.4070
78,168,28,0,1,33.3288,11,7,26,6,0.6841,0.5938,-0.3897,10.4070
78,169,29,0,1,30,12,4,19,3.5000,0.9749,0.3942,0.2998,11.0309
78,170,29,0,1,30,12,3,19,3.5000,0.9749,0.3942,0.2998,11.0309
78,171,29,1,1,32,13.6764,3,19,3.5000,0.9749,0.3942,0.2998,11.0309
78,172,29,999,0,23,5,999,19,3.5000,0.9749,0.3942,0.2998,11.0309
78,173,29,999,0,33.8338,14,999,19,3.5000,0.9749,0.3942,0.2998,11.0309
78,174,29,0,1,35,13,5,19,3.5000,0.9749,0.3942,0.2998,11.0309
78,175,30,1,0,26,9,4,21,4,0.2391,-0.2357,-0.6225,10.0795
78,176,30,1,0,22,14,7,21,4,0.2391,-0.2357,-0.6225,10.0795
78,177,30,1,0,30,9.3745,2,21,4,0.2391,-0.2357,-0.6225,10.0795
78,178,30,0,0,30,14,6,21,4,0.2391,-0.2357,-0.6225,10.0795
78,179,30,0,1,29,14,5,21,4,0.2391,-0.2357,-0.6225,10.0795
78,180,30,1,1,32,8.1609,3,21,4,0.2391,-0.2357,-0.6225,10.0795
78,181,31,1,0,28,10,3,21,3.9135,1.3870,0.5668,1.0398,10.8408
78,182,31,0,0,37.8785,14,4,21,3.9135,1.3870,0.5668,1.0398,10.8408
78,183,31,1,1,22,8,5,21,3.9135,1.3870,0.5668,1.0398,10.8408
78,184,31,0,1,35,11,3,21,3.9135,1.3870,0.5668,1.0398,10.8408
78,185,31,0,0,36.6919,15,5,21,3.9135,1.3870,0.5668,1.0398,10.8408
78,186,31,0,1,28,12,7,21,3.9135,1.3870,0.5668,1.0398,10.8408
78,187,32,1,1,23,9,3,15,4.5000,0.0437,-0.1473,-0.2598,9.1898
78,188,32,0,0,28,9,3,15,4.5000,0.0437,-0.1473,-0.2598,9.1898
78,189,32,0,0,29,12,3,15,4.5000,0.0437,-0.1473,-0.2598,9.1898
78,190,32,1,0,25,6,4,15,4.5000,0.0437,-0.1473,-0.2598,9.1898
78,191,32,1,0,29,11,3,15,4.5000,0.0437,-0.1473,-0.2598,9.1898
78,192,32,0,0,25,11.1920,4,15,4.5000,0.0437,-0.1473,-0.2598,9.1898
78,193,33,1,1,32,8,3,19,5,0.3581,0.5131,0.0906,11.0746
78,194,33,0,1,31,12,6,19,5,0.3581,0.5131,0.0906,11.0746
78,195,33,0,0,31.2727,14,4,19,5,0.3581,0.5131,0.0906,11.0746
78,196,33,0,0,33,13,5,19,5,0.3581,0.5131,0.0906,11.0746
78,197,33,0,1,29.4176,10,3,19,5,0.3581,0.5131,0.0906,11.0746
78,198,33,0,1,32,11,3,19,5,0.3581,0.5131,0.0906,11.0746
78,199,34,1,1,27,9,4,24,5.5000,1.1568,0.1467,-0.3046,10.1575
78,200,34,0,1,30,11,4,24,5.5000,1.1568,0.1467,-0.3046,10.1575
78,201,34,1,0,34.0476,11,5,24,5.5000,1.1568,0.1467,-0.3046,10.1575
78,202,34,0,1,30,10.8650,6,24,5.5000,1.1568,0.1467,-0.3046,10.1575
78,203,34,0,1,31,12,4,24,5.5000,1.1568,0.1467,-0.3046,10.1575
78,204,34,0,1,27.9405,13,3,24,5.5000,1.1568,0.1467,-0.3046,10.1575
78,205,35,0,0,34.8066,15,7,33,3,1.1352,0.9086,1.1902,10.2870
78,206,35,0,1,38,12,6,33,3,1.1352,0.9086,1.1902,10.2870
78,207,35,0,1,32,8,5,33,3,1.1352,0.9086,1.1902,10.2870
78,208,35,0,1,30,7,3,33,3,1.1352,0.9086,1.1902,10.2870
78,209,35,0,1,36.0687,15,7,33,3,1.1352,0.9086,1.1902,10.2870
78,210,35,0,0,18,4,2,33,3,1.1352,0.9086,1.1902,10.2870
78,211,36,0,0,22,8,5,26,6,1.4591,0.6468,0.1654,11.6333
78,212,36,0,0,23,9,5,26,6,1.4591,0.6468,0.1654,11.6333
78,213,36,0,1,31,11,5,26,6,1.4591,0.6468,0.1654,11.6333
78,214,36,0,0,29,10,3,26,6,1.4591,0.6468,0.1654,11.6333
78,215,36,0,0,20,10,5,26,6,1.4591,0.6468,0.1654,11.6333
78,216,36,0,1,20,9,5,26,6,1.4591,0.6468,0.1654,11.6333
78,217,37,1,0,36,6,4,17,6,-0.0724,-0.6177,-1.0622,10.2198
78,218,37,0,1,32,9,3,17,6,-0.0724,-0.6177,-1.0622,10.2198
78,219,37,1,0,26,7,2,17,6,-0.0724,-0.6177,-1.0622,10.2198
78,220,37,0,0,26,11,2,17,6,-0.0724,-0.6177,-1.0622,10.2198
78,221,37,1,0,23,10,4,17,6,-0.0724,-0.6177,-1.0622,10.2198
78,222,37,0,0,31,11,5,17,6,-0.0724,-0.6177,-1.0622,10.2198
78,223,38,1,1,30,7,3,27,10,0.8247,-0.5299,-0.1828,10.1869
78,224,38,0,0,36,11,5,27,10,0.8247,-0.5299,-0.1828,10.1869
78,225,38,0,1,28,11,3,27,10,0.8247,-0.5299,-0.1828,10.1869
78,226,38,0,1,26,10,4,27,10,0.8247,-0.5299,-0.1828,10.1869
78,227,38,0,0,31,9,5,27,10,0.8247,-0.5299,-0.1828,10.1869
78,228,38,0,0,25,8,4,27,10,0.8247,-0.5299,-0.1828,10.1869
78,229,39,0,0,30,12,6,19,4,1.0951,0.3100,0.1307,11.2308
78,230,39,0,1,23,8,4,19,4,1.0951,0.3100,0.1307,11.2308
78,231,39,0,1,40,15,5,19,4,1.0951,0.3100,0.1307,11.2308
78,232,39,1,1,27,12,3,19,4,1.0951,0.3100,0.1307,11.2308
78,233,39,1,0,22,9,5,19,4,1.0951,0.3100,0.1307,11.2308
78,234,39,1,1,35.5793,15,4,19,4,1.0951,0.3100,0.1307,11.2308
78,235,40,0,1,30,10,4,15,3.5000,-0.3764,-0.5433,0.8978,10.8290
78,236,40,999,1,34.4248,8,999,15,3.5000,-0.3764,-0.5433,0.8978,10.8290
78,237,40,1,1,26,10,2,15,3.5000,-0.3764,-0.5433,0.8978,10.8290
78,238,40,0,0,25,14,6,15,3.5000,-0.3764,-0.5433,0.8978,10.8290
78,239,40,0,1,22.0306,15,5,15,3.5000,-0.3764,-0.5433,0.8978,10.8290
78,240,40,0,0,24.2476,16,6,15,3.5000,-0.3764,-0.5433,0.8978,10.8290
78,241,41,0,1,38.2194,13,5,23,5.5000,1.5395,-0.0244,2.2015,10.7551
78,242,41,0,0,30,10,4,23,5.5000,1.5395,-0.0244,2.2015,10.7551
78,243,41,0,1,35.1257,13,4,23,5.5000,1.5395,-0.0244,2.2015,10.7551
78,244,41,1,0,24,8,2,23,5.5000,1.5395,-0.0244,2.2015,10.7551
78,245,41,0,1,41,17,5,23,5.5000,1.5395,-0.0244,2.2015,10.7551
78,246,41,0,0,28,8,6,23,5.5000,1.5395,-0.0244,2.2015,10.7551
78,247,42,1,1,28,11,5,18,5,1.0656,0.0401,-0.8747,9.4732
78,248,42,1,1,32,7,4,18,5,1.0656,0.0401,-0.8747,9.4732
78,249,42,0,0,32.9756,12,4,18,5,1.0656,0.0401,-0.8747,9.4732
78,250,42,1,0,30.0338,14,3,18,5,1.0656,0.0401,-0.8747,9.4732
78,251,42,0,1,27,9,2,18,5,1.0656,0.0401,-0.8747,9.4732
78,252,42,0,0,27.5377,13,5,18,5,1.0656,0.0401,-0.8747,9.4732
78,253,43,0,0,23.5838,12,4,15,4.5000,-0.2962,-0.5330,1.0626,10.5675
78,254,43,0,1,27,9,5,15,4.5000,-0.2962,-0.5330,1.0626,10.5675
78,255,43,0,1,36,11,5,15,4.5000,-0.2962,-0.5330,1.0626,10.5675
78,256,43,0,0,23,14,4,15,4.5000,-0.2962,-0.5330,1.0626,10.5675
78,257,43,1,0,29,13,4,15,4.5000,-0.2962,-0.5330,1.0626,10.5675
78,258,43,1,1,23,13,3,15,4.5000,-0.2962,-0.5330,1.0626,10.5675
78,259,44,1,0,28,10,2,21,6,0.5677,-0.0516,1.2575,10.9639
78,260,44,0,0,38.5460,15,6,21,6,0.5677,-0.0516,1.2575,10.9639
78,261,44,0,1,26,10,4,21,6,0.5677,-0.0516,1.2575,10.9639
78,262,44,0,1,31,10,4,21,6,0.5677,-0.0516,1.2575,10.9639
78,263,44,1,1,31.3648,15,7,21,6,0.5677,-0.0516,1.2575,10.9639
78,264,44,0,0,25,8,6,21,6,0.5677,-0.0516,1.2575,10.9639
78,265,45,0,0,25,11,4,12,3,0.6197,0.2323,-0.8429,9.6014
78,266,45,1,1,25,9,1,12,3,0.6197,0.2323,-0.8429,9.6014
78,267,45,1,1,29,7,4,12,3,0.6197,0.2323,-0.8429,9.6014
78,268,45,0,0,22,9,4,12,3,0.6197,0.2323,-0.8429,9.6014
78,269,45,1,0,19,5,1,12,3,0.6197,0.2323,-0.8429,9.6014
78,270,45,1,1,28,11,4,12,3,0.6197,0.2323,-0.8429,9.6014
78,271,46,1,0,21,6,2,17,4.5000,1.0174,0.8031,0.2939,10.6359
78,272,46,1,0,35,12,3,17,4.5000,1.0174,0.8031,0.2939,10.6359
78,273,46,0,0,28,8,3,17,4.5000,1.0174,0.8031,0.2939,10.6359
78,274,46,0,1,33,14,5,17,4.5000,1.0174,0.8031,0.2939,10.6359
78,275,46,999,0,24.9247,9,999,17,4.5000,1.0174,0.8031,0.2939,10.6359
78,276,46,999,0,28.7319,10,999,17,4.5000,1.0174,0.8031,0.2939,10.6359
78,277,47,999,0,29.6120,8,999,22.9477,4.5000,0.1771,0.2293,-1.5965,9.4208
78,278,47,1,1,37,5,3,22.9477,4.5000,0.1771,0.2293,-1.5965,9.4208
78,279,47,1,0,32,7,2,22.9477,4.5000,0.1771,0.2293,-1.5965,9.4208
78,280,47,0,0,27,10,3,22.9477,4.5000,0.1771,0.2293,-1.5965,9.4208
78,281,47,0,1,33,9,2,22.9477,4.5000,0.1771,0.2293,-1.5965,9.4208
78,282,47,1,1,32,7,6,22.9477,4.5000,0.1771,0.2293,-1.5965,9.4208
78,283,48,0,0,24,5,4,24,3.5000,1.6303,0.2441,-1.9777,8.5001
78,284,48,0,1,28,11,6,24,3.5000,1.6303,0.2441,-1.9777,8.5001
78,285,48,0,0,23,7,2,24,3.5000,1.6303,0.2441,-1.9777,8.5001
78,286,48,0,0,30,11,5,24,3.5000,1.6303,0.2441,-1.9777,8.5001
78,287,48,0,0,22,5,6,24,3.5000,1.6303,0.2441,-1.9777,8.5001
78,288,48,0,0,27,8,3,24,3.5000,1.6303,0.2441,-1.9777,8.5001
78,289,49,0,0,31,10,6,21,4.5000,1.1704,0.6798,-0.5493,9.4463
78,290,49,1,0,24,9,4,21,4.5000,1.1704,0.6798,-0.5493,9.4463
78,291,49,1,0,36,14,4,21,4.5000,1.1704,0.6798,-0.5493,9.4463
78,292,49,0,1,33,9,5,21,4.5000,1.1704,0.6798,-0.5493,9.4463
78,293,49,0,1,31,15,7,21,4.5000,1.1704,0.6798,-0.5493,9.4463
78,294,49,0,1,27,6,5,21,4.5000,1.1704,0.6798,-0.5493,9.4463
78,295,50,1,0,27,9,5,22,3,0.5468,0.2035,0.8115,9.8460
78,296,50,999,0,28,8,999,22,3,0.5468,0.2035,0.8115,9.8460
78,297,50,0,0,35.9961,13,4,22,3,0.5468,0.2035,0.8115,9.8460
78,298,50,0,0,28,14,4,22,3,0.5468,0.2035,0.8115,9.8460
78,299,50,0,1,34,13,6,22,3,0.5468,0.2035,0.8115,9.8460
78,300,50,1,0,27,8,3,22,3,0.5468,0.2035,0.8115,9.8460
78,301,51,0,0,28,12,6,26,5.3465,0.9009,0.7096,1.5583,10.5953
78,302,51,0,1,37.0514,17,6,26,5.3465,0.9009,0.7096,1.5583,10.5953
78,303,51,0,0,35,13,6,26,5.3465,0.9009,0.7096,1.5583,10.5953
78,304,51,0,1,37.3621,17,6,26,5.3465,0.9009,0.7096,1.5583,10.5953
78,305,51,0,1,23,5,5,26,5.3465,0.9009,0.7096,1.5583,10.5953
78,306,51,0,1,26.9405,11,4,26,5.3465,0.9009,0.7096,1.5583,10.5953
78,307,52,0,1,32,8,5,19,5.5000,0.7221,0.2520,-0.0271,9.4905
78,308,52,0,0,25.4978,10,4,19,5.5000,0.7221,0.2520,-0.0271,9.4905
78,309,52,1,1,35.2350,13,6,19,5.5000,0.7221,0.2520,-0.0271,9.4905
78,310,52,0,1,28,8,4,19,5.5000,0.7221,0.2520,-0.0271,9.4905
78,311,52,0,0,31,9,4,19,5.5000,0.7221,0.2520,-0.0271,9.4905
78,312,52,1,1,37,9,4,19,5.5000,0.7221,0.2520,-0.0271,9.4905
78,313,53,0,1,27,7,3,21,3.5000,-0.6649,-0.2362,-0.3167,10.2420
78,314,53,0,0,21.9218,10,4,21,3.5000,-0.6649,-0.2362,-0.3167,10.2420
78,315,53,999,0,24.5313,8,1,21,3.5000,-0.6649,-0.2362,-0.3167,10.2420
78,316,53,0,0,32,9,4,21,3.5000,-0.6649,-0.2362,-0.3167,10.2420
78,317,53,0,0,29,10,5,21,3.5000,-0.6649,-0.2362,-0.3167,10.2420
78,318,53,0,0,29,8,4,21,3.5000,-0.6649,-0.2362,-0.3167,10.2420
78,319,54,0,1,30,16,5,21,6.5000,-0.1356,0.2550,2.5198,10.9734
78,320,54,1,1,33.4729,13,3,21,6.5000,-0.1356,0.2550,2.5198,10.9734
78,321,54,0,1,24,10,5,21,6.5000,-0.1356,0.2550,2.5198,10.9734
78,322,54,0,1,33,12,5,21,6.5000,-0.1356,0.2550,2.5198,10.9734
78,323,54,0,1,33.4476,17,5,21,6.5000,-0.1356,0.2550,2.5198,10.9734
78,324,54,0,1,27,15,4,21,6.5000,-0.1356,0.2550,2.5198,10.9734
78,325,55,0,0,28,7,3,20.1124,6,0.7773,-0.0291,-1.5850,7.0281
78,326,55,0,0,26,6,2,20.1124,6,0.7773,-0.0291,-1.5850,7.0281
78,327,55,0,0,27,5,4,20.1124,6,0.7773,-0.0291,-1.5850,7.0281
78,328,55,0,0,28,10,4,20.1124,6,0.7773,-0.0291,-1.5850,7.0281
78,329,55,0,0,24,8,4,20.1124,6,0.7773,-0.0291,-1.5850,7.0281
78,330,55,0,0,27,6,4,20.1124,6,0.7773,-0.0291,-1.5850,7.0281
78,331,56,0,1,26,10,5,14,5,1.4140,0.8607,0.1689,9.9576
78,332,56,1,0,23,8,2,14,5,1.4140,0.8607,0.1689,9.9576
78,333,56,1,0,19,8,2,14,5,1.4140,0.8607,0.1689,9.9576
78,334,56,999,1,32.7812,11,1,14,5,1.4140,0.8607,0.1689,9.9576
78,335,56,1,0,23,9,2,14,5,1.4140,0.8607,0.1689,9.9576
78,336,56,999,0,36.9095,15,999,14,5,1.4140,0.8607,0.1689,9.9576
78,337,57,0,0,29,12,5,12,3.5000,0.4408,-0.3057,0.2650,10.8909
78,338,57,0,0,26,9,5,12,3.5000,0.4408,-0.3057,0.2650,10.8909
78,339,57,1,1,25,16,3,12,3.5000,0.4408,-0.3057,0.2650,10.8909
78,340,57,0,0,25,11,3,12,3.5000,0.4408,-0.3057,0.2650,10.8909
78,341,57,1,1,27,12,3,12,3.5000,0.4408,-0.3057,0.2650,10.8909
78,342,57,0,0,31,10,2,12,3.5000,0.4408,-0.3057,0.2650,10.8909
78,343,58,0,0,20,8,3,18,5,0.7199,0.3088,0.4886,9.8078
78,344,58,0,1,29,8,5,18,5,0.7199,0.3088,0.4886,9.8078
78,345,58,0,0,33,9,5,18,5,0.7199,0.3088,0.4886,9.8078
78,346,58,0,1,32,13,5,18,5,0.7199,0.3088,0.4886,9.8078
78,347,58,1,0,28,7,2,18,5,0.7199,0.3088,0.4886,9.8078
78,348,58,0,0,29,10,4,18,5,0.7199,0.3088,0.4886,9.8078
78,349,59,0,1,30,11,5,13,3.5000,0.8088,-0.0179,1.0177,8.8529
78,350,59,0,0,28,7,4,13,3.5000,0.8088,-0.0179,1.0177,8.8529
78,351,59,0,0,29,13,2,13,3.5000,0.8088,-0.0179,1.0177,8.8529
78,352,59,0,0,21,9,3,13,3.5000,0.8088,-0.0179,1.0177,8.8529
78,353,59,1,0,26,10,4,13,3.5000,0.8088,-0.0179,1.0177,8.8529
78,354,59,999,0,25.3122,6,999,13,3.5000,0.8088,-0.0179,1.0177,8.8529
78,355,60,1,1,27,6,4,22,6,0.4249,-0.5546,-1.4291,8.6551
78,356,60,0,1,28,11,6,22,6,0.4249,-0.5546,-1.4291,8.6551
78,357,60,1,0,27,5,2,22,6,0.4249,-0.5546,-1.4291,8.6551
78,358,60,0,0,24,8,3,22,6,0.4249,-0.5546,-1.4291,8.6551
78,359,60,0,1,25,4,3,22,6,0.4249,-0.5546,-1.4291,8.6551
78,360,60,0,0,31,9,3,22,6,0.4249,-0.5546,-1.4291,8.6551
78,361,61,0,1,32,11,2,25,5,0.7774,0.4433,0.5591,9.0032
78,362,61,1,1,32.8481,13,3,25,5,0.7774,0.4433,0.5591,9.0032
78,363,61,1,0,33,10,4,25,5,0.7774,0.4433,0.5591,9.0032
78,364,61,0,0,23,7,3,25,5,0.7774,0.4433,0.5591,9.0032
78,365,61,0,1,30,11,4,25,5,0.7774,0.4433,0.5591,9.0032
78,366,61,999,1,30,6,999,25,5,0.7774,0.4433,0.5591,9.0032
78,367,62,0,0,22,4,2,15,2,1.0668,0.3573,0.2922,9.0996
78,368,62,0,0,29,11,6,15,2,1.0668,0.3573,0.2922,9.0996
78,369,62,1,1,28,12,4,15,2,1.0668,0.3573,0.2922,9.0996
78,370,62,1,1,29,12,4,15,2,1.0668,0.3573,0.2922,9.0996
78,371,62,1,0,22,6,4,15,2,1.0668,0.3573,0.2922,9.0996
