imp#,employee,team,turnover,male,empower,lmx,jobsat,climate,cohesion,empower[team],empower$lmx[team],lmx.mean[team]
68,351,59,0,0,29,13,2,13,3.5000,0.5693,-0.2950,9.6030
68,352,59,0,0,21,9,3,13,3.5000,0.5693,-0.2950,9.6030
68,353,59,1,0,26,10,4,13,3.5000,0.5693,-0.2950,9.6030
68,354,59,999,0,29.5368,6,999,13,3.5000,0.5693,-0.2950,9.6030
68,355,60,1,1,27,6,4,22,6,0.4628,0.3368,9.8659
68,356,60,0,1,28,11,6,22,6,0.4628,0.3368,9.8659
68,357,60,1,0,27,5,2,22,6,0.4628,0.3368,9.8659
68,358,60,0,0,24,8,3,22,6,0.4628,0.3368,9.8659
68,359,60,0,1,25,4,3,22,6,0.4628,0.3368,9.8659
68,360,60,0,0,31,9,3,22,6,0.4628,0.3368,9.8659
68,361,61,0,1,32,11,2,25,5,-1.1192,-0.0034,11.2467
68,362,61,1,1,32.8396,13,3,25,5,-1.1192,-0.0034,11.2467
68,363,61,1,0,33,10,4,25,5,-1.1192,-0.0034,11.2467
68,364,61,0,0,23,7,3,25,5,-1.1192,-0.0034,11.2467
68,365,61,0,1,30,11,4,25,5,-1.1192,-0.0034,11.2467
68,366,61,999,1,30,6,999,25,5,-1.1192,-0.0034,11.2467
68,367,62,0,0,22,4,2,15,2,-0.1323,0.0945,9.6952
68,368,62,0,0,29,11,6,15,2,-0.1323,0.0945,9.6952
68,369,62,1,1,28,12,4,15,2,-0.1323,0.0945,9.6952
68,370,62,1,1,29,12,4,15,2,-0.1323,0.0945,9.6952
68,371,62,1,0,22,6,4,15,2,-0.1323,0.0945,9.6952
68,372,62,0,0,30,14,5,15,2,-0.1323,0.0945,9.6952
68,373,63,999,0,32.8824,6,999,24,5,-0.1094,-0.6521,8.2152
68,374,63,0,0,32,8,6,24,5,-0.1094,-0.6521,8.2152
68,375,63,0,0,25,9,4,24,5,-0.1094,-0.6521,8.2152
68,376,63,0,1,31,8,4,24,5,-0.1094,-0.6521,8.2152
68,377,63,0,1,28,12,6,24,5,-0.1094,-0.6521,8.2152
68,378,63,0,0,30,5,4,24,5,-0.1094,-0.6521,8.2152
68,379,64,0,0,31,13,5,17,5,-1.0434,-0.2532,10.0982
68,380,64,1,1,28,13,5,17,5,-1.0434,-0.2532,10.0982
68,381,64,0,0,26,9,5,17,5,-1.0434,-0.2532,10.0982
68,382,64,1,0,27,6,2,17,5,-1.0434,-0.2532,10.0982
68,383,64,1,1,32.4903,14,4,17,5,-1.0434,-0.2532,10.0982
68,384,64,999,0,28,6,999,17,5,-1.0434,-0.2532,10.0982
68,385,65,0,0,26,8,4,19,4.5000,-0.3720,0.0521,9.0132
68,386,65,1,0,27,8,4,19,4.5000,-0.3720,0.0521,9.0132
68,387,65,0,0,22,10,4,19,4.5000,-0.3720,0.0521,9.0132
68,388,65,0,1,28.1049,11,5,19,4.5000,-0.3720,0.0521,9.0132
68,389,65,0,1,24,8,2,19,4.5000,-0.3720,0.0521,9.0132
68,390,65,0,0,32,10,6,19,4.5000,-0.3720,0.0521,9.0132
68,391,66,0,1,29,6,4,25,6,-0.2077,0.0237,9.8749
68,392,66,0,1,29,8,4,25,6,-0.2077,0.0237,9.8749
68,393,66,0,0,37.7280,12,6,25,6,-0.2077,0.0237,9.8749
68,394,66,0,0,37,10,5,25,6,-0.2077,0.0237,9.8749
68,395,66,0,0,38,13,5,25,6,-0.2077,0.0237,9.8749
68,396,66,0,1,29,11,4,25,6,-0.2077,0.0237,9.8749
68,397,67,0,0,24,11,2,11.8798,3,-1.6089,0.5420,8.3008
68,398,67,1,0,24,9,4,11.8798,3,-1.6089,0.5420,8.3008
68,399,67,1,0,29.2694,9,4,11.8798,3,-1.6089,0.5420,8.3008
68,400,67,1,1,24,10,6,11.8798,3,-1.6089,0.5420,8.3008
68,401,67,0,0,24,5,2,11.8798,3,-1.6089,0.5420,8.3008
68,402,67,0,0,28,11,4,11.8798,3,-1.6089,0.5420,8.3008
68,403,68,0,0,23,6,3,25.9223,7,0.1850,-0.3089,9.5420
68,404,68,0,1,34,7,3,25.9223,7,0.1850,-0.3089,9.5420
68,405,68,0,0,33,7,5,25.9223,7,0.1850,-0.3089,9.5420
68,406,68,0,0,35.8305,14,3,25.9223,7,0.1850,-0.3089,9.5420
68,407,68,999,1,32.5593,10,999,25.9223,7,0.1850,-0.3089,9.5420
68,408,68,1,1,19,6,3,25.9223,7,0.1850,-0.3089,9.5420
68,409,69,0,1,40.8240,13,5,24,7,-0.8278,0.6786,9.8031
68,410,69,0,0,37.2915,10,6,24,7,-0.8278,0.6786,9.8031
68,411,69,0,1,33,11,3,24,7,-0.8278,0.6786,9.8031
68,412,69,0,0,27,9,4,24,7,-0.8278,0.6786,9.8031
68,413,69,0,1,37,9,4,24,7,-0.8278,0.6786,9.8031
68,414,69,0,1,30,14,6,24,7,-0.8278,0.6786,9.8031
68,415,70,0,1,29,8,4,18,3,1.6958,-0.7851,8.6499
68,416,70,0,1,28,6,3,18,3,1.6958,-0.7851,8.6499
68,417,70,1,0,29,13,5,18,3,1.6958,-0.7851,8.6499
68,418,70,1,1,24.7039,13,4,18,3,1.6958,-0.7851,8.6499
68,419,70,1,1,35,7,3,18,3,1.6958,-0.7851,8.6499
68,420,70,1,1,28,3,2,18,3,1.6958,-0.7851,8.6499
68,421,71,0,1,35,11,4,26,7,-0.8403,-0.4146,8.5617
68,422,71,0,1,31,9,7,26,7,-0.8403,-0.4146,8.5617
68,423,71,0,1,29,10,5,26,7,-0.8403,-0.4146,8.5617
68,424,71,0,1,32,9,5,26,7,-0.8403,-0.4146,8.5617
68,425,71,0,0,30,4,1,26,7,-0.8403,-0.4146,8.5617
68,426,71,1,0,28,7,4,26,7,-0.8403,-0.4146,8.5617
68,427,72,0,0,25,9,4,22,4,-0.1817,0.0007,11.2486
68,428,72,0,1,27,12,4,22,4,-0.1817,0.0007,11.2486
68,429,72,1,0,31.4475,14,3,22,4,-0.1817,0.0007,11.2486
68,430,72,1,1,26,7,3,22,4,-0.1817,0.0007,11.2486
68,431,72,0,0,30.9924,11,5,22,4,-0.1817,0.0007,11.2486
68,432,72,1,0,28,9,3,22,4,-0.1817,0.0007,11.2486
68,433,73,0,1,33,9,5,23,6,1.3855,-0.3107,9.7279
68,434,73,0,0,25,6,5,23,6,1.3855,-0.3107,9.7279
68,435,73,0,0,27,8,3,23,6,1.3855,-0.3107,9.7279
68,436,73,999,0,31.8137,9,999,23,6,1.3855,-0.3107,9.7279
68,437,73,0,1,38,9,3,23,6,1.3855,-0.3107,9.7279
68,438,73,1,0,28,7,4,23,6,1.3855,-0.3107,9.7279
68,439,74,999,0,28.4094,10,999,21,3.5000,-0.3762,-0.3606,8.8158
68,440,74,1,0,23,11,4,21,3.5000,-0.3762,-0.3606,8.8158
68,441,74,1,1,30,9,4,21,3.5000,-0.3762,-0.3606,8.8158
68,442,74,0,1,31,9,3,21,3.5000,-0.3762,-0.3606,8.8158
68,443,74,0,1,31,12,3,21,3.5000,-0.3762,-0.3606,8.8158
68,444,74,1,0,26,5,3,21,3.5000,-0.3762,-0.3606,8.8158
68,445,75,999,0,29.5393,10,999,20,4,0.7553,-0.4023,8.7537
68,446,75,0,0,32,8,5,20,4,0.7553,-0.4023,8.7537
68,447,75,0,1,28,11,5,20,4,0.7553,-0.4023,8.7537
68,448,75,1,0,23,7,2,20,4,0.7553,-0.4023,8.7537
68,449,75,0,1,27,8,5,20,4,0.7553,-0.4023,8.7537
68,450,75,0,1,25,8,3,20,4,0.7553,-0.4023,8.7537
68,451,76,0,1,27,4,4,16,4,0.0707,-0.0232,8.5629
68,452,76,1,0,20,6,2,16,4,0.0707,-0.0232,8.5629
68,453,76,0,0,30.8376,13,4,16,4,0.0707,-0.0232,8.5629
68,454,76,0,1,34.3506,13,4,16,4,0.0707,-0.0232,8.5629
68,455,76,1,0,14,4,3,16,4,0.0707,-0.0232,8.5629
68,456,76,0,0,23,11,3,16,4,0.0707,-0.0232,8.5629
68,457,77,1,1,31,5,3,23,7,0.3447,-0.1739,10.6573
68,458,77,0,0,28,10,7,23,7,0.3447,-0.1739,10.6573
68,459,77,1,0,28,6,2,23,7,0.3447,-0.1739,10.6573
68,460,77,0,0,30,14,5,23,7,0.3447,-0.1739,10.6573
68,461,77,0,1,27,7,4,23,7,0.3447,-0.1739,10.6573
68,462,77,0,0,33,11,4,23,7,0.3447,-0.1739,10.6573
68,463,78,1,0,28,12,4,19,4,0.7441,-0.3633,11.3649
68,464,78,1,1,32,10,5,19,4,0.7441,-0.3633,11.3649
68,465,78,0,0,30,11,3,19,4,0.7441,-0.3633,11.3649
68,466,78,0,1,27,17,7,19,4,0.7441,-0.3633,11.3649
68,467,78,0,1,35,11,4,19,4,0.7441,-0.3633,11.3649
68,468,78,0,1,30,14,6,19,4,0.7441,-0.3633,11.3649
68,469,79,0,0,27,6,3,21,6,-0.4039,0.4259,9.0262
68,470,79,1,0,23,4,2,21,6,-0.4039,0.4259,9.0262
68,471,79,0,0,29,12,2,21,6,-0.4039,0.4259,9.0262
68,472,79,0,1,27,11,4,21,6,-0.4039,0.4259,9.0262
68,473,79,1,1,24,4,3,21,6,-0.4039,0.4259,9.0262
68,474,79,0,1,19,9,2,21,6,-0.4039,0.4259,9.0262
68,475,80,0,1,28,6,4,11.7424,0.7527,0.9183,0.0848,9.1138
68,476,80,1,1,15,8,2,11.7424,0.7527,0.9183,0.0848,9.1138
68,477,80,0,0,28,11,4,11.7424,0.7527,0.9183,0.0848,9.1138
68,478,80,1,1,27,11,4,11.7424,0.7527,0.9183,0.0848,9.1138
68,479,80,0,0,29,8,4,11.7424,0.7527,0.9183,0.0848,9.1138
68,480,80,0,1,23,7,3,11.7424,0.7527,0.9183,0.0848,9.1138
68,481,81,0,0,25,11,4,21,5.5000,0.5389,0.3972,10.5965
68,482,81,0,0,29,12,5,21,5.5000,0.5389,0.3972,10.5965
68,483,81,0,1,33.9416,15,7,21,5.5000,0.5389,0.3972,10.5965
68,484,81,0,0,36,13,6,21,5.5000,0.5389,0.3972,10.5965
68,485,81,0,1,32,10,5,21,5.5000,0.5389,0.3972,10.5965
68,486,81,0,0,24,12,6,21,5.5000,0.5389,0.3972,10.5965
68,487,82,1,1,31,9,4,18,3,0.7712,-0.3254,9.6516
68,488,82,0,0,31,12,4,18,3,0.7712,-0.3254,9.6516
68,489,82,0,0,27,8,6,18,3,0.7712,-0.3254,9.6516
68,490,82,0,0,26.2571,13,4,18,3,0.7712,-0.3254,9.6516
68,491,82,1,0,23.6913,16,6,18,3,0.7712,-0.3254,9.6516
68,492,82,0,0,27,13,4,18,3,0.7712,-0.3254,9.6516
68,493,83,1,0,28,7,3,17,5,0.0694,-0.1857,8.5991
68,494,83,0,1,31,9,5,17,5,0.0694,-0.1857,8.5991
68,495,83,0,1,28,8,4,17,5,0.0694,-0.1857,8.5991
68,496,83,1,1,29,8,3,17,5,0.0694,-0.1857,8.5991
68,497,83,0,0,33,11,5,17,5,0.0694,-0.1857,8.5991
68,498,83,1,0,26,6,4,17,5,0.0694,-0.1857,8.5991
68,499,84,1,1,31,6,3,19,3,-0.9381,0.6511,8.8856
68,500,84,0,1,28,10,4,19,3,-0.9381,0.6511,8.8856
68,501,84,1,1,35,14,4,19,3,-0.9381,0.6511,8.8856
68,502,84,0,1,26,11,4,19,3,-0.9381,0.6511,8.8856
68,503,84,0,0,28,10,3,19,3,-0.9381,0.6511,8.8856
68,504,84,1,0,28,15,4,19,3,-0.9381,0.6511,8.8856
68,505,85,0,1,28,10,6,25,3.8322,1.0568,0.4567,10.9500
68,506,85,0,1,30,12,4,25,3.8322,1.0568,0.4567,10.9500
68,507,85,0,0,29,12,3,25,3.8322,1.0568,0.4567,10.9500
68,508,85,0,0,24,6,3,25,3.8322,1.0568,0.4567,10.9500
68,509,85,0,1,34,14,7,25,3.8322,1.0568,0.4567,10.9500
68,510,85,1,1,26,6,4,25,3.8322,1.0568,0.4567,10.9500
68,511,86,0,0,32,9,4,21,5,0.1265,-0.0355,9.9248
68,512,86,0,0,29.0167,14,4,21,5,0.1265,-0.0355,9.9248
68,513,86,0,1,28,8,4,21,5,0.1265,-0.0355,9.9248
68,514,86,1,1,38,9,5,21,5,0.1265,-0.0355,9.9248
68,515,86,0,0,29,8,4,21,5,0.1265,-0.0355,9.9248
68,516,86,1,1,31,8.5924,5,21,5,0.1265,-0.0355,9.9248
68,517,87,1,0,24,8,3,24,3,0.8635,0.4874,9.3451
68,518,87,0,1,40,13,3,24,3,0.8635,0.4874,9.3451
68,519,87,0,0,26,6.8610,5,24,3,0.8635,0.4874,9.3451
68,520,87,0,1,34.8955,12,5,24,3,0.8635,0.4874,9.3451
68,521,87,0,1,28,10,6,24,3,0.8635,0.4874,9.3451
68,522,87,1,1,22,5,2,24,3,0.8635,0.4874,9.3451
68,523,88,0,0,29,12,3,27,5.5000,-1.2769,-0.0452,10.6023
68,524,88,0,0,31.8914,13,6,27,5.5000,-1.2769,-0.0452,10.6023
68,525,88,0,1,30,9,3,27,5.5000,-1.2769,-0.0452,10.6023
68,526,88,0,0,36.6926,13,5,27,5.5000,-1.2769,-0.0452,10.6023
68,527,88,0,1,38,14,5,27,5.5000,-1.2769,-0.0452,10.6023
68,528,88,0,1,31,8,3,27,5.5000,-1.2769,-0.0452,10.6023
68,529,89,1,1,28,9,3,15,4,-0.3595,-0.0118,9.2311
68,530,89,0,0,26,4,2,15,4,-0.3595,-0.0118,9.2311
68,531,89,1,0,30,6,4,15,4,-0.3595,-0.0118,9.2311
68,532,89,1,1,25,5,3,15,4,-0.3595,-0.0118,9.2311
68,533,89,1,1,26,6,3,15,4,-0.3595,-0.0118,9.2311
68,534,89,0,0,28,10,3,15,4,-0.3595,-0.0118,9.2311
68,535,90,0,1,30,7,5,14,5,0.0793,0.2059,10.2158
68,536,90,1,0,19,6,2,14,5,0.0793,0.2059,10.2158
68,537,90,1,1,34,14,4,14,5,0.0793,0.2059,10.2158
68,538,90,1,0,25,8,3,14,5,0.0793,0.2059,10.2158
68,539,90,1,0,18,6,2,14,5,0.0793,0.2059,10.2158
68,540,90,0,0,30,11,4,14,5,0.0793,0.2059,10.2158
68,541,91,0,1,33,14,5,24,5,0.9049,-0.5257,11.3151
68,542,91,0,1,25,10,5,24,5,0.9049,-0.5257,11.3151
68,543,91,0,1,38,13,4,24,5,0.9049,-0.5257,11.3151
68,544,91,0,1,30,11,4,24,5,0.9049,-0.5257,11.3151
68,545,91,0,1,32,11,4,24,5,0.9049,-0.5257,11.3151
68,546,91,0,1,36,12,6,24,5,0.9049,-0.5257,11.3151
68,547,92,1,0,23,10,4,19,5,-0.6121,0.2360,10.5289
68,548,92,0,0,23,9,4,19,5,-0.6121,0.2360,10.5289
68,549,92,0,0,28,13,4,19,5,-0.6121,0.2360,10.5289
68,550,92,1,0,29,11,5,19,5,-0.6121,0.2360,10.5289
68,551,92,0,1,22,2,3,19,5,-0.6121,0.2360,10.5289
68,552,92,0,0,24,13,3,19,5,-0.6121,0.2360,10.5289
68,553,93,0,1,28,9,4,23,5.5000,-0.1420,0.0323,9.4103
68,554,93,999,0,31.1684,11,999,23,5.5000,-0.1420,0.0323,9.4103
68,555,93,0,0,32,10,4,23,5.5000,-0.1420,0.0323,9.4103
68,556,93,0,1,35.5715,11,5,23,5.5000,-0.1420,0.0323,9.4103
68,557,93,1,1,34,9,4,23,5.5000,-0.1420,0.0323,9.4103
68,558,93,0,1,34,13,7,23,5.5000,-0.1420,0.0323,9.4103
68,559,94,1,1,27.2070,14,4,23,4,0.1865,-0.7634,11.0909
68,560,94,0,1,21,17,6,23,4,0.1865,-0.7634,11.0909
68,561,94,0,1,27,10,4,23,4,0.1865,-0.7634,11.0909
68,562,94,1,0,28,12,3,23,4,0.1865,-0.7634,11.0909
68,563,94,0,0,32,10,5,23,4,0.1865,-0.7634,11.0909
68,564,94,0,0,31,11,4,23,4,0.1865,-0.7634,11.0909
68,565,95,0,1,25,7,4,25,6,0.2140,-0.2031,10.0383
68,566,95,0,1,30,14,7,25,6,0.2140,-0.2031,10.0383
68,567,95,0,0,28,10,5,25,6,0.2140,-0.2031,10.0383
68,568,95,0,1,31,8,4,25,6,0.2140,-0.2031,10.0383
68,569,95,1,0,33,4,3,25,6,0.2140,-0.2031,10.0383
68,570,95,0,1,29,9,5,25,6,0.2140,-0.2031,10.0383
68,571,96,0,0,39,16,4,24,6.5000,-1.7231,0.7477,10.2949
68,572,96,0,1,26,7,4,24,6.5000,-1.7231,0.7477,10.2949
68,573,96,0,1,37.3420,17,6,24,6.5000,-1.7231,0.7477,10.2949
68,574,96,0,1,30,8,3,24,6.5000,-1.7231,0.7477,10.2949
68,575,96,0,1,31.4669,14,6,24,6.5000,-1.7231,0.7477,10.2949
68,576,96,1,0,26,11,2,24,6.5000,-1.7231,0.7477,10.2949
68,577,97,0,1,26.0773,11,6,21,7,0.1078,-0.2089,9.7341
68,578,97,0,0,25,7,6,21,7,0.1078,-0.2089,9.7341
68,579,97,0,1,28.4756,13,5,21,7,0.1078,-0.2089,9.7341
68,580,97,0,0,35,13,4,21,7,0.1078,-0.2089,9.7341
68,581,97,0,0,37.1500,15,5,21,7,0.1078,-0.2089,9.7341
68,582,97,1,0,31,15,6,21,7,0.1078,-0.2089,9.7341
68,583,98,1,1,31,8,3,16,5,-0.0034,-0.3561,8.7444
68,584,98,1,0,24,7,1,16,5,-0.0034,-0.3561,8.7444
68,585,98,1,0,31.0321,16,2,16,5,-0.0034,-0.3561,8.7444
68,586,98,1,0,27,6,1,16,5,-0.0034,-0.3561,8.7444
68,587,98,0,0,34,7,4,16,5,-0.0034,-0.3561,8.7444
68,588,98,0,0,32,7,4,16,5,-0.0034,-0.3561,8.7444
68,589,99,1,0,30,7,3,16,5,0.4404,-0.0181,10.2043
68,590,99,0,1,25,7,3,16,5,0.4404,-0.0181,10.2043
68,591,99,0,1,29,8,4,16,5,0.4404,-0.0181,10.2043
68,592,99,1,1,27,9,3,16,5,0.4404,-0.0181,10.2043
68,593,99,1,1,28,12,6,16,5,0.4404,-0.0181,10.2043
68,594,99,0,1,28,7,4,16,5,0.4404,-0.0181,10.2043
68,595,100,1,1,24,9,2,17.4279,3,-0.2841,-0.2688,7.8599
68,596,100,0,0,23,9,3,17.4279,3,-0.2841,-0.2688,7.8599
68,597,100,1,0,24,6,3,17.4279,3,-0.2841,-0.2688,7.8599
68,598,100,1,0,21,5,2,17.4279,3,-0.2841,-0.2688,7.8599
68,599,100,0,0,21,8,2,17.4279,3,-0.2841,-0.2688,7.8599
68,600,100,1,0,27,9,3,17.4279,3,-0.2841,-0.2688,7.8599
68,601,101,0,1,29,7,4,22,7,0.6641,-0.3872,8.7582
68,602,101,1,1,28,8,3,22,7,0.6641,-0.3872,8.7582
68,603,101,0,1,33,10,5,22,7,0.6641,-0.3872,8.7582
68,604,101,1,0,24,7,2,22,7,0.6641,-0.3872,8.7582
68,605,101,0,1,35,9,5,22,7,0.6641,-0.3872,8.7582
68,606,101,0,0,28,9,3,22,7,0.6641,-0.3872,8.7582
68,607,102,999,1,25,1,999,27,5.5000,-0.0260,-0.6005,8.6260
68,608,102,0,0,34,12,5,27,5.5000,-0.0260,-0.6005,8.6260
68,609,102,0,0,30,7,3,27,5.5000,-0.0260,-0.6005,8.6260
68,610,102,0,0,25,5,4,27,5.5000,-0.0260,-0.6005,8.6260
68,611,102,0,0,36,8,2,27,5.5000,-0.0260,-0.6005,8.6260
68,612,102,0,1,31,7,3,27,5.5000,-0.0260,-0.6005,8.6260
68,613,103,0,0,20,7,2,18,5.5000,-1.6132,0.3023,8.4525
68,614,103,0,0,26,4,1,18,5.5000,-1.6132,0.3023,8.4525
68,615,103,0,1,28,10,4,18,5.5000,-1.6132,0.3023,8.4525
68,616,103,0,0,28,10,4,18,5.5000,-1.6132,0.3023,8.4525
68,617,103,1,1,31,7,5,18,5.5000,-1.6132,0.3023,8.4525
68,618,103,0,0,24,9,3,18,5.5000,-1.6132,0.3023,8.4525
68,619,104,0,1,23.9454,13,5,17,4.5000,-2.3915,0.3740,8.2924
68,620,104,1,0,28,10,3,17,4.5000,-2.3915,0.3740,8.2924
68,621,104,0,1,28,9,3,17,4.5000,-2.3915,0.3740,8.2924
68,622,104,0,1,26,12,3,17,4.5000,-2.3915,0.3740,8.2924
68,623,104,1,0,23,5,3,17,4.5000,-2.3915,0.3740,8.2924
68,624,104,1,1,27,9,4,17,4.5000,-2.3915,0.3740,8.2924
68,625,105,1,0,31.2071,11,6,21,5,-0.7780,0.1588,7.8959
68,626,105,1,0,28,5,4,21,5,-0.7780,0.1588,7.8959
68,627,105,1,0,17,5,3,21,5,-0.7780,0.1588,7.8959
68,628,105,1,1,28,10,4,21,5,-0.7780,0.1588,7.8959
68,629,105,0,0,27.5880,9,4,21,5,-0.7780,0.1588,7.8959
68,630,105,1,1,32,5,3,21,5,-0.7780,0.1588,7.8959
69,1,1,0,1,32,11,3,18,3.5000,0.3703,0.2078,9.7768
69,2,1,1,1,33.3720,13,4,18,3.5000,0.3703,0.2078,9.7768
69,3,1,1,1,30,9,4,18,3.5000,0.3703,0.2078,9.7768
69,4,1,1,1,29,8,3,18,3.5000,0.3703,0.2078,9.7768
69,5,1,1,0,26,7,4,18,3.5000,0.3703,0.2078,9.7768
69,6,1,999,0,20.9444,10,999,18,3.5000,0.3703,0.2078,9.7768
69,7,2,0,0,19.4733,11,5,17,4,-0.7250,0.1618,9.9701
69,8,2,0,1,22,9,3,17,4,-0.7250,0.1618,9.9701
69,9,2,0,0,23,7.1873,2,17,4,-0.7250,0.1618,9.9701
69,10,2,0,0,32,9,4,17,4,-0.7250,0.1618,9.9701
69,11,2,0,1,29.0517,12,5,17,4,-0.7250,0.1618,9.9701
69,12,2,1,0,36,13,4,17,4,-0.7250,0.1618,9.9701
69,13,3,0,0,16,0,3,15.6542,6,-0.6962,0.0944,7.8275
69,14,3,1,0,25,8,3,15.6542,6,-0.6962,0.0944,7.8275
69,15,3,0,1,31,15,3,15.6542,6,-0.6962,0.0944,7.8275
69,16,3,0,1,27,9,6,15.6542,6,-0.6962,0.0944,7.8275
69,17,3,0,1,30,9,4,15.6542,6,-0.6962,0.0944,7.8275
69,18,3,0,1,23,9.5820,3,15.6542,6,-0.6962,0.0944,7.8275
69,19,4,0,0,27.6965,13,3,20,4.5000,-0.7210,0.2773,10.0228
69,20,4,1,0,26,11,5,20,4.5000,-0.7210,0.2773,10.0228
69,21,4,0,1,27,8,4,20,4.5000,-0.7210,0.2773,10.0228
69,22,4,1,1,42,10,4,20,4.5000,-0.7210,0.2773,10.0228
69,23,4,0,1,24,8,5,20,4.5000,-0.7210,0.2773,10.0228
69,24,4,0,0,37,16,6,20,4.5000,-0.7210,0.2773,10.0228
69,25,5,0,0,33,12,4,23,6.5000,-0.4275,0.0681,9.4608
69,26,5,0,1,37,13,4,23,6.5000,-0.4275,0.0681,9.4608
69,27,5,0,1,29,8.2759,4,23,6.5000,-0.4275,0.0681,9.4608
69,28,5,0,1,32,9,5,23,6.5000,-0.4275,0.0681,9.4608
69,29,5,0,0,24,6,4,23,6.5000,-0.4275,0.0681,9.4608
69,30,5,1,0,31,6,3,23,6.5000,-0.4275,0.0681,9.4608
69,31,6,1,0,21,2,3,27.4838,4.8997,-0.5797,-0.1264,10.0238
69,32,6,1,0,29,8,3,27.4838,4.8997,-0.5797,-0.1264,10.0238
69,33,6,0,1,27.8422,12,5,27.4838,4.8997,-0.5797,-0.1264,10.0238
69,34,6,0,1,25,9,5,27.4838,4.8997,-0.5797,-0.1264,10.0238
69,35,6,999,0,30.9727,12,999,27.4838,4.8997,-0.5797,-0.1264,10.0238
69,36,6,1,1,36,10.4112,5,27.4838,4.8997,-0.5797,-0.1264,10.0238
69,37,7,1,1,29,4,2,12,2,0.1449,-0.1019,8.7049
69,38,7,0,1,26,8.9955,4,12,2,0.1449,-0.1019,8.7049
69,39,7,1,0,26,6,2,12,2,0.1449,-0.1019,8.7049
69,40,7,0,1,26,10,4,12,2,0.1449,-0.1019,8.7049
69,41,7,1,1,31,9,4,12,2,0.1449,-0.1019,8.7049
69,42,7,0,0,33,8,4,12,2,0.1449,-0.1019,8.7049
69,43,8,999,0,25.4047,8,999,16,3.5000,-0.8416,-0.0562,9.1659
69,44,8,0,0,26,12,5,16,3.5000,-0.8416,-0.0562,9.1659
69,45,8,0,1,25,5,5,16,3.5000,-0.8416,-0.0562,9.1659
69,46,8,999,1,32.5632,9,999,16,3.5000,-0.8416,-0.0562,9.1659
69,47,8,0,1,29,5,3,16,3.5000,-0.8416,-0.0562,9.1659
69,48,8,0,0,27,4.6036,4,16,3.5000,-0.8416,-0.0562,9.1659
69,49,9,0,0,27,7,5,23,4,-0.2923,-0.5881,8.9700
69,50,9,0,0,28,9,5,23,4,-0.2923,-0.5881,8.9700
69,51,9,0,0,26,7,4,23,4,-0.2923,-0.5881,8.9700
69,52,9,0,1,29,12,4,23,4,-0.2923,-0.5881,8.9700
69,53,9,1,1,28,10,4,23,4,-0.2923,-0.5881,8.9700
69,54,9,0,0,25,6.1792,5,23,4,-0.2923,-0.5881,8.9700
69,55,10,1,1,33,8,4,24,6.5000,1.5690,0.0738,9.9726
69,56,10,1,0,27,9,3,24,6.5000,1.5690,0.0738,9.9726
69,57,10,0,1,29,6,4,24,6.5000,1.5690,0.0738,9.9726
69,58,10,0,1,36,14,4,24,6.5000,1.5690,0.0738,9.9726
69,59,10,0,0,24,6.9263,4,24,6.5000,1.5690,0.0738,9.9726
69,60,10,0,1,22,5,3,24,6.5000,1.5690,0.0738,9.9726
69,61,11,1,0,28,8,3,15,5,-0.9887,-0.0351,9.1248
69,62,11,0,1,26,7,6,15,5,-0.9887,-0.0351,9.1248
69,63,11,0,0,30,11,4,15,5,-0.9887,-0.0351,9.1248
69,64,11,0,1,28,8,4,15,5,-0.9887,-0.0351,9.1248
69,65,11,0,1,28,8,3,15,5,-0.9887,-0.0351,9.1248
69,66,11,1,0,25,5,3,15,5,-0.9887,-0.0351,9.1248
69,67,12,0,1,36,10,5,18,6,1.1567,0.0999,10.5736
69,68,12,0,1,32,14.9986,3,18,6,1.1567,0.0999,10.5736
69,69,12,0,0,30,11,4,18,6,1.1567,0.0999,10.5736
69,70,12,0,0,30,12,7,18,6,1.1567,0.0999,10.5736
69,71,12,1,0,34,9,3,18,6,1.1567,0.0999,10.5736
69,72,12,999,1,30.4247,7,999,18,6,1.1567,0.0999,10.5736
69,73,13,0,1,24,5,5,19,4.5000,-0.4818,-0.0548,7.9036
69,74,13,0,1,23,2,4,19,4.5000,-0.4818,-0.0548,7.9036
69,75,13,0,0,25,10,4,19,4.5000,-0.4818,-0.0548,7.9036
69,76,13,1,0,27,11,4,19,4.5000,-0.4818,-0.0548,7.9036
69,77,13,1,1,24,6,3,19,4.5000,-0.4818,-0.0548,7.9036
69,78,13,999,1,28.8022,8,999,19,4.5000,-0.4818,-0.0548,7.9036
69,79,14,1,1,24,3,2,20,5,0.6143,0.3078,8.6607
69,80,14,0,1,30,7.6934,3,20,5,0.6143,0.3078,8.6607
69,81,14,1,0,22,7,2,20,5,0.6143,0.3078,8.6607
69,82,14,1,0,27,8,4,20,5,0.6143,0.3078,8.6607
69,83,14,0,0,38,10,4,20,5,0.6143,0.3078,8.6607
69,84,14,1,1,30,4,4,20,5,0.6143,0.3078,8.6607
69,85,15,0,1,34,9,3,15,4.5000,-0.5365,0.0707,9.9661
69,86,15,0,1,24,13,5,15,4.5000,-0.5365,0.0707,9.9661
69,87,15,1,1,21,5,3,15,4.5000,-0.5365,0.0707,9.9661
69,88,15,0,1,33,12,3,15,4.5000,-0.5365,0.0707,9.9661
